"state","state_name","species_code","common_name","scientific_name","percent_pop_breeding","percent_pop_postbreeding_migration","percent_pop_nonbreeding","percent_pop_prebreeding_migration","max_week_season","max_week","max_week_percent_pop","state_rank_breeding","breeding_habitat_primary","breeding_habitat_secondary"
"VA","Virginia","amerob","American Robin","Turdus migratorius",0.5,1.43,2.86,1.27,"nonbreeding","01-11",3.474,"30 of 48","Forests:  Temperate Generalist",NA
"VA","Virginia","amewig","American Wigeon","Mareca americana",0,0.01,0.07,0.02,"prebreeding_migration","02-22",0.1418,NA,"Wetlands:  Seasonally Wet Grasslands","Wetlands:  Freshwater Marsh"
"VA","Virginia","amewoo","American Woodcock","Scolopax minor",0.02,1.14,11.07,2.34,"prebreeding_migration","02-08",16.36,"20 of 21","Forests:  Temperate Eastern","Forests:  Boreal"
"VA","Virginia","amwpel","American White Pelican","Pelecanus erythrorhynchos",0,0,0,0.01,"prebreeding_migration","04-19",0.01298,NA,"Wetlands:  Lakes and Rivers",NA
"VA","Virginia","babwar","Bay-breasted Warbler","Setophaga castanea",0,1.14,0,0.44,"postbreeding_migration","10-04",5.716,NA,"Forests:  Boreal",NA
"VA","Virginia","baleag","Bald Eagle","Haliaeetus leucocephalus",0.32,0.42,0.6,0.43,"postbreeding_migration","09-20",0.8101,"10 of 47","Wetlands:  Generalist","Coasts:  Beach and Estuary"
"VA","Virginia","balori","Baltimore Oriole","Icterus galbula",0.44,0.42,0,0.74,"prebreeding_migration","05-03",1.876,"22 of 35","Forests:  Temperate Eastern",NA
"VA","Virginia","barswa","Barn Swallow","Hirundo rustica",0.14,0.03,0,0.02,"breeding","06-21",0.1587,"31 of 49","Open Country Aerial:  Habitat Mosaic",NA
"VA","Virginia","bawwar","Black-and-white Warbler","Mniotilta varia",1.18,1.22,0,1.77,"prebreeding_migration","04-26",5.517,"10 of 35","Forests:  Temperate Eastern","Forests:  Boreal"
"VA","Virginia","belkin1","Belted Kingfisher","Megaceryle alcyon",0.88,1.06,1.87,1.31,"prebreeding_migration","03-29",2.329,"16 of 48","Wetlands:  Generalist",NA
"VA","Virginia","bkbcuc","Black-billed Cuckoo","Coccyzus erythropthalmus",0.04,1.6,0,1.96,"prebreeding_migration","05-03",25.59,"21 of 26","Forests:  Temperate Eastern",NA
"VA","Virginia","bkbplo","Black-bellied Plover","Pluvialis squatarola",0.16,1.43,0.47,0.35,"postbreeding_migration","08-30",2.718,"8 of 17","Wetlands:  Tundra","Tundra:  Arctic"
"VA","Virginia","bkbwar","Blackburnian Warbler","Setophaga fusca",0.13,1.05,0,0.49,"postbreeding_migration","09-20",4.199,"13 of 17","Forests:  Boreal","Forests:  Temperate Eastern"
"VA","Virginia","bkcchi","Black-capped Chickadee","Poecile atricapillus",0.05,0.05,0.05,0.05,"resident","year round resident",NA,"32 of 35","Forests:  Temperate Generalist",NA
"VA","Virginia","bkpwar","Blackpoll Warbler","Setophaga striata",0,0.5,0,0.4,"postbreeding_migration","10-11",10.5,NA,"Forests:  Boreal",NA
"VA","Virginia","blksco2","Black Scoter","Melanitta americana",0.01,0.83,1.23,0.23,"nonbreeding","11-29",3.126,"4 of 4","Wetlands:  Tundra",NA
"VA","Virginia","blkski","Black Skimmer","Rynchops niger",2.92,0.87,0,0.81,"breeding","07-19",4.956,"5 of 15","Coasts:  Beach and Estuary","Coasts:  Saltmarsh"
"VA","Virginia","blkter","Black Tern","Chlidonias niger",0,0.01,0,0,"postbreeding_migration","08-23",0.03877,NA,"Wetlands:  Freshwater Marsh",NA
"VA","Virginia","blkvul","Black Vulture","Coragyps atratus",0.23,0.23,0.23,0.23,"resident","year round resident",NA,"10 of 25","Open Country:  Habitat Mosaic","Open Country:  Developed/Disturbed"
"VA","Virginia","blugrb1","Blue Grosbeak","Passerina caerulea",1.41,1.28,0,1.02,"prebreeding_migration","05-03",1.754,"16 of 35","Forests:  Temperate Eastern","Aridlands:  Desert Riparian"
"VA","Virginia","blujay","Blue Jay","Cyanocitta cristata",1.6,2.49,2.06,2.39,"prebreeding_migration","04-26",3.763,"25 of 40","Forests:  Temperate Eastern",NA
"VA","Virginia","bnhcow","Brown-headed Cowbird","Molothrus ater",0.6,0.45,0.44,0.74,"prebreeding_migration","04-05",1.229,"35 of 48","Open Country:  Habitat Mosaic",NA
"VA","Virginia","bnhnut","Brown-headed Nuthatch","Sitta pusilla",0.96,0.96,0.96,0.96,"resident","year round resident",NA,"10 of 14","Forests:  Temperate Eastern",NA
"VA","Virginia","boboli","Bobolink","Dolichonyx oryzivorus",0.05,1.34,0,0.84,"postbreeding_migration","09-06",3.497,"26 of 32","Grasslands:  Temperate",NA
"VA","Virginia","bongul","Bonaparte's Gull","Chroicocephalus philadelphia",0,0.32,5.39,0.23,"nonbreeding","12-27",11.42,NA,"Wetlands:  Boreal",NA
"VA","Virginia","botgra","Boat-tailed Grackle","Quiscalus major",0.56,0.56,0.56,0.56,"resident","year round resident",NA,"7 of 13","Coasts:  Saltmarsh","Wetlands:  Freshwater Marsh"
"VA","Virginia","brant","Brant","Branta bernicla",0,0.04,0.63,0.15,"nonbreeding","01-18",1.144,NA,"Coasts:  Saltmarsh","Coasts:  Tundra"
"VA","Virginia","brdowl","Barred Owl","Strix varia",1.74,1.74,1.74,1.74,"resident","year round resident",NA,"20 of 42","Forests:  Temperate Eastern","Forests:  Temperate Western"
"VA","Virginia","brncre","Brown Creeper","Certhia americana",0.02,1.08,2.17,0.82,"nonbreeding","02-08",2.536,"29 of 30","Forests:  Temperate Generalist",NA
"VA","Virginia","brnpel","Brown Pelican","Pelecanus occidentalis",0.68,0.89,0.19,0.37,"postbreeding_migration","08-23",1.465,"10 of 15","Coasts:  Beach and Estuary","Coasts:  Marine Waters"
"VA","Virginia","brnthr","Brown Thrasher","Toxostoma rufum",2.53,3.12,2.29,2.9,"prebreeding_migration","03-29",5.082,"16 of 39","Forests:  Temperate Eastern",NA
"VA","Virginia","brwhaw","Broad-winged Hawk","Buteo platypterus",1.01,0.51,0,0.26,"postbreeding_migration","09-20",6.637,"17 of 33","Forests:  Boreal","Forests:  Temperate Eastern"
"VA","Virginia","btbwar","Black-throated Blue Warbler","Setophaga caerulescens",0.55,3.28,0,2.58,"prebreeding_migration","05-03",13.7,"11 of 18","Forests:  Boreal","Forests:  Temperate Eastern"
"VA","Virginia","btnwar","Black-throated Green Warbler","Setophaga virens",0.65,1.6,0,1.38,"prebreeding_migration","04-26",4.873,"13 of 24","Forests:  Boreal","Forests:  Temperate Eastern"
"VA","Virginia","buffle","Bufflehead","Bucephala albeola",0,1.1,6.37,1.4,"nonbreeding","01-18",7.219,NA,"Wetlands:  Forested","Wetlands:  Lakes and Rivers"
"VA","Virginia","buggna","Blue-gray Gnatcatcher","Polioptila caerulea",3.24,0.98,0,2.38,"prebreeding_migration","04-19",4.036,"12 of 44","Forests:  Generalist",NA
"VA","Virginia","buhvir","Blue-headed Vireo","Vireo solitarius",1.33,2.16,0.16,2.96,"prebreeding_migration","04-19",10.7,"7 of 22","Forests:  Boreal","Forests:  Temperate Eastern"
"VA","Virginia","buwtea","Blue-winged Teal","Spatula discors",0,0.01,0,0.01,"prebreeding_migration","04-05",0.02829,NA,"Wetlands:  Seasonally Wet Grasslands","Wetlands:  Freshwater Marsh"
"VA","Virginia","buwwar","Blue-winged Warbler","Vermivora cyanoptera",0.43,0.46,0,0.86,"prebreeding_migration","05-03",1.923,"18 of 26","Forests:  Temperate Eastern",NA
"VA","Virginia","camwar","Cape May Warbler","Setophaga tigrina",0,3,0,0.93,"prebreeding_migration","05-03",15.09,NA,"Forests:  Boreal",NA
"VA","Virginia","cangoo","Canada Goose","Branta canadensis",0.42,0.37,2.49,0.6,"nonbreeding","01-18",3.011,"28 of 49","Wetlands:  Generalist",NA
"VA","Virginia","canvas","Canvasback","Aythya valisineria",0,0.08,1.75,0.37,"prebreeding_migration","02-01",2.937,NA,"Wetlands:  Seasonally Wet Grasslands","Wetlands:  Freshwater Marsh"
"VA","Virginia","canwar","Canada Warbler","Cardellina canadensis",0.33,0.65,0,0.61,"prebreeding_migration","05-10",5.899,"11 of 19","Forests:  Boreal","Forests:  Temperate Eastern"
"VA","Virginia","carchi","Carolina Chickadee","Poecile carolinensis",4.64,4.64,4.64,4.64,"resident","year round resident",NA,"11 of 23","Forests:  Temperate Eastern",NA
"VA","Virginia","carwre","Carolina Wren","Thryothorus ludovicianus",5.46,5.46,5.46,5.46,"resident","year round resident",NA,"8 of 33","Forests:  Temperate Eastern",NA
"VA","Virginia","caster1","Caspian Tern","Hydroprogne caspia",0.01,0.48,0,0.06,"postbreeding_migration","09-13",2.121,"33 of 33","Wetlands:  Lakes and Rivers",NA
"VA","Virginia","cedwax","Cedar Waxwing","Bombycilla cedrorum",0.63,2.42,2.04,1.96,"postbreeding_migration","10-25",5.366,"17 of 41","Forests:  Temperate Generalist",NA
"VA","Virginia","cerwar","Cerulean Warbler","Setophaga cerulea",6.56,2.21,0,5.8,"postbreeding_migration","07-26",11.38,"6 of 22","Forests:  Temperate Eastern",NA
"VA","Virginia","chispa","Chipping Sparrow","Spizella passerina",1.67,1.34,0.74,1.3,"postbreeding_migration","10-25",3.084,"6 of 48","Forests:  Temperate Generalist",NA
"VA","Virginia","chiswi","Chimney Swift","Chaetura pelagica",4.28,5.43,0,3.72,"postbreeding_migration","09-20",7.828,"11 of 41","Open Country Aerial:  Developed/Disturbed","Open Country Aerial:  Habitat Mosaic"
"VA","Virginia","chswar","Chestnut-sided Warbler","Setophaga pensylvanica",0.29,1.85,0,0.89,"prebreeding_migration","05-03",5.306,"12 of 21","Forests:  Boreal","Forests:  Temperate Eastern"
"VA","Virginia","chwwid","Chuck-will's-widow","Antrostomus carolinensis",2.95,2.88,0,0.97,"breeding","07-05",5.703,"12 of 25","Forests:  Temperate Eastern",NA
"VA","Virginia","clarai11","Clapper Rail","Rallus crepitans",7.19,3.65,1.33,7.84,"prebreeding_migration","05-03",10.25,"5 of 15","Coasts:  Saltmarsh",NA
"VA","Virginia","cliswa","Cliff Swallow","Petrochelidon pyrrhonota",0.03,0.01,0,0.01,"breeding","06-28",0.04696,"37 of 42","Open Country Aerial:  Habitat Mosaic",NA
"VA","Virginia","comgol","Common Goldeneye","Bucephala clangula",0,0,0.05,0.01,"nonbreeding","02-01",0.07829,NA,"Wetlands:  Forested","Wetlands:  Lakes and Rivers"
"VA","Virginia","comgra","Common Grackle","Quiscalus quiscula",1.36,10.59,6.48,1.73,"postbreeding_migration","11-29",33.39,"21 of 42","Open Country:  Habitat Mosaic",NA
"VA","Virginia","comloo","Common Loon","Gavia immer",0,0.35,3.28,0.28,"nonbreeding","12-27",4.258,NA,"Wetlands:  Lakes and Rivers",NA
"VA","Virginia","commer","Common Merganser","Mergus merganser",0.01,0.02,0.15,0.06,"nonbreeding","02-01",0.2734,"26 of 26","Wetlands:  Forested","Wetlands:  Lakes and Rivers"
"VA","Virginia","comnig","Common Nighthawk","Chordeiles minor",0,1.56,0,0.05,"postbreeding_migration","09-06",5.236,NA,"Open Country Aerial:  Habitat Mosaic",NA
"VA","Virginia","comrav","Common Raven","Corvus corax",0.04,0.04,0.04,0.04,"resident","year round resident",NA,"22 of 29","Open Country:  Habitat Mosaic",NA
"VA","Virginia","comter","Common Tern","Sterna hirundo",0.16,0.09,0,0.08,"postbreeding_migration","08-16",0.2988,"8 of 22","Coasts:  Beach and Estuary","Wetlands:  Lakes and Rivers"
"VA","Virginia","comyel","Common Yellowthroat","Geothlypis trichas",0.85,1.17,0,1.98,"prebreeding_migration","04-19",4.543,"25 of 49","Open Country:  Habitat Mosaic","Wetlands:  Freshwater Marsh"
"VA","Virginia","conwar","Connecticut Warbler","Oporornis agilis",0,3.33,0,0,"postbreeding_migration","10-11",8.863,NA,"Forests:  Boreal",NA
"VA","Virginia","coohaw","Cooper's Hawk","Accipiter cooperii",0.88,1,1.03,0.77,"postbreeding_migration","10-18",1.547,"26 of 49","Forests:  Temperate Generalist",NA
"VA","Virginia","daejun","Dark-eyed Junco","Junco hyemalis",0.06,0.69,1.67,0.72,"nonbreeding","01-18",1.817,"21 of 26","Forests:  Temperate Generalist",NA
"VA","Virginia","dickci","Dickcissel","Spiza americana",0.01,0,0,0,"breeding","06-21",0.00893,"28 of 28","Grasslands:  Temperate",NA
"VA","Virginia","doccor","Double-crested Cormorant","Nannopterum auritum",0.74,1.4,2.55,2.26,"prebreeding_migration","04-05",3.699,"16 of 48","Wetlands:  Generalist","Coasts:  Beach and Estuary"
"VA","Virginia","dowwoo","Downy Woodpecker","Dryobates pubescens",2.27,2.27,2.27,2.27,"resident","year round resident",NA,"21 of 50","Forests:  Temperate Generalist",NA
"VA","Virginia","dunlin","Dunlin","Calidris alpina",0,0.53,1.19,0.62,"prebreeding_migration","03-08",2.824,NA,"Wetlands:  Tundra","Coasts:  Tundra"
"VA","Virginia","easblu","Eastern Bluebird","Sialia sialis",4.96,4.92,5.16,5.2,"nonbreeding","02-22",5.711,"6 of 41","Forests:  Temperate Eastern","Forests:  Mesoamerican Pine-Oak"
"VA","Virginia","easkin","Eastern Kingbird","Tyrannus tyrannus",0.89,0.33,0,0.88,"prebreeding_migration","05-03",1.63,"30 of 45","Open Country:  Habitat Mosaic","Grasslands:  Temperate"
"VA","Virginia","easmea","Eastern Meadowlark","Sturnella magna",2.01,1.44,1.07,1.62,"breeding","05-24",2.201,"13 of 31","Grasslands:  Temperate","Grasslands:  Tropical"
"VA","Virginia","easowl1","Eastern Screech-Owl","Megascops asio",5.28,5.28,5.28,5.28,"resident","year round resident",NA,"4 of 39","Forests:  Temperate Eastern",NA
"VA","Virginia","easpho","Eastern Phoebe","Sayornis phoebe",2.68,2.4,1.53,3.42,"prebreeding_migration","03-22",4.94,"16 of 38","Open Country:  Habitat Mosaic","Forests:  Temperate Eastern"
"VA","Virginia","eastow","Eastern Towhee","Pipilo erythrophthalmus",4.35,5.33,4.27,4.67,"postbreeding_migration","10-18",6.408,"11 of 36","Forests:  Temperate Eastern",NA
"VA","Virginia","easwpw1","Eastern Whip-poor-will","Antrostomus vociferus",6.09,0,0,9.04,"prebreeding_migration","04-12",17.55,"4 of 32","Forests:  Temperate Eastern",NA
"VA","Virginia","eawpew","Eastern Wood-Pewee","Contopus virens",4.14,2.8,0,3.15,"prebreeding_migration","05-17",4.558,"6 of 37","Forests:  Temperate Eastern",NA
"VA","Virginia","eursta","European Starling","Sturnus vulgaris",0.17,0.18,0.31,0.2,"nonbreeding","12-20",0.5795,"28 of 48","Open Country:  Developed/Disturbed",NA
"VA","Virginia","evegro","Evening Grosbeak","Coccothraustes vespertinus",0,0.02,0.01,0,"postbreeding_migration","11-08",0.0961,NA,"Forests:  Boreal","Forests:  Temperate Western"
"VA","Virginia","fiespa","Field Sparrow","Spizella pusilla",3.89,5.09,5.03,4.48,"prebreeding_migration","03-15",6.282,"11 of 39","Open Country:  Habitat Mosaic","Forests:  Temperate Eastern"
"VA","Virginia","fiscro","Fish Crow","Corvus ossifragus",2.99,0,3.56,0,"unidentified","11-01",6.118,"11 of 30","Open Country:  Habitat Mosaic","Wetlands:  Generalist"
"VA","Virginia","forter","Forster's Tern","Sterna forsteri",2.23,3.02,0.73,1.94,"postbreeding_migration","09-06",3.92,"8 of 36","Wetlands:  Freshwater Marsh",NA
"VA","Virginia","foxspa","Fox Sparrow","Passerella iliaca",0,0.62,2.81,0.29,"prebreeding_migration","03-08",4.512,NA,"Forests:  Boreal","Forests:  Temperate Western"
"VA","Virginia","gadwal","Gadwall","Mareca strepera",0,0.05,0.16,0.07,"postbreeding_migration","12-13",0.2176,NA,"Wetlands:  Seasonally Wet Grasslands","Wetlands:  Freshwater Marsh"
"VA","Virginia","gbbgul","Great Black-backed Gull","Larus marinus",0.98,0,1.69,0,"nonbreeding","12-27",2.07,"6 of 14","Coasts:  Beach and Estuary","Wetlands:  Lakes and Rivers"
"VA","Virginia","gloibi","Glossy Ibis","Plegadis falcinellus",0.05,0.01,0,0.01,"breeding","07-05",0.08251,"4 of 14","Coasts:  Saltmarsh","Wetlands:  Freshwater Marsh"
"VA","Virginia","gnwtea","Green-winged Teal","Anas crecca",0,0.01,0.01,0.01,"prebreeding_migration","03-15",0.03813,NA,"Wetlands:  Generalist",NA
"VA","Virginia","gockin","Golden-crowned Kinglet","Regulus satrapa",0.01,0.88,2.26,0.99,"prebreeding_migration","03-22",2.739,"27 of 27","Forests:  Boreal","Forests:  Temperate Western"
"VA","Virginia","goleag","Golden Eagle","Aquila chrysaetos",0,0,0.03,0,"nonbreeding","01-18",0.06135,NA,"Open Country:  Habitat Mosaic",NA
"VA","Virginia","gowwar","Golden-winged Warbler","Vermivora chrysoptera",0.02,0.12,0,0.21,"postbreeding_migration","09-20",0.8154,"11 of 12","Forests:  Temperate Eastern",NA
"VA","Virginia","graspa","Grasshopper Sparrow","Ammodramus savannarum",1.18,0.86,0,1.4,"prebreeding_migration","05-03",2.182,"12 of 40","Grasslands:  Temperate",NA
"VA","Virginia","grbher3","Great Blue Heron","Ardea herodias",1.21,1.14,1.03,1.23,"postbreeding_migration","07-05",1.55,"26 of 49","Wetlands:  Generalist","Coasts:  Saltmarsh"
"VA","Virginia","grcfly","Great Crested Flycatcher","Myiarchus crinitus",2.41,1.8,0,2.4,"prebreeding_migration","05-03",3.24,"19 of 39","Forests:  Temperate Eastern",NA
"VA","Virginia","greegr","Great Egret","Ardea alba",0.06,0.05,0,0.03,"breeding","08-30",0.09391,"25 of 38","Wetlands:  Generalist","Coasts:  Saltmarsh"
"VA","Virginia","gresca","Greater Scaup","Aythya marila",0,0,0.09,0.04,"prebreeding_migration","02-08",0.2755,NA,"Wetlands:  Tundra",NA
"VA","Virginia","greyel","Greater Yellowlegs","Tringa melanoleuca",0,0.08,0.17,0.15,"postbreeding_migration","11-01",0.3512,NA,"Wetlands:  Boreal",NA
"VA","Virginia","grhowl","Great Horned Owl","Bubo virginianus",0.23,0.23,0.23,0.23,"resident","year round resident",NA,"35 of 49","Open Country:  Habitat Mosaic",NA
"VA","Virginia","grnher","Green Heron","Butorides virescens",1.03,0.39,0,0.68,"breeding","08-02",1.252,"20 of 42","Wetlands:  Freshwater Marsh",NA
"VA","Virginia","grycat","Gray Catbird","Dumetella carolinensis",1.44,2.03,0.21,1.8,"prebreeding_migration","04-26",4.239,"19 of 46","Forests:  Temperate Eastern","Forests:  Temperate Western"
"VA","Virginia","gubter1","Gull-billed/Australian Tern","Gelochelidon nilotica/macrotarsa",0.13,0.01,0,0.02,"breeding","07-19",0.6713,"7 of 11","Coasts:  Beach and Estuary","Coasts:  Beach and Estuary"
"VA","Virginia","gycthr","Gray-cheeked Thrush","Catharus minimus",0,1.69,0,0.03,"postbreeding_migration","10-04",9.144,NA,"Forests:  Boreal",NA
"VA","Virginia","haiwoo","Hairy Woodpecker","Dryobates villosus",1.02,1.02,1.02,1.02,"resident","year round resident",NA,"21 of 49","Forests:  Generalist",NA
"VA","Virginia","hergul","Herring Gull","Larus argentatus",0.1,0.15,0.69,0.09,"nonbreeding","12-27",0.9709,"10 of 19","Coasts:  Beach and Estuary","Wetlands:  Lakes and Rivers"
"VA","Virginia","herthr","Hermit Thrush","Catharus guttatus",0.01,1.94,3.96,0.54,"prebreeding_migration","04-05",5.351,"27 of 27","Forests:  Temperate Generalist",NA
"VA","Virginia","hoomer","Hooded Merganser","Lophodytes cucullatus",0,0.76,7.09,2.04,"prebreeding_migration","02-01",9.129,NA,"Wetlands:  Forested","Wetlands:  Lakes and Rivers"
"VA","Virginia","hoowar","Hooded Warbler","Setophaga citrina",5.45,2.61,0,4.11,"prebreeding_migration","05-03",6.339,"11 of 27","Forests:  Temperate Eastern",NA
"VA","Virginia","horgre","Horned Grebe","Podiceps auritus",0,0.46,2.52,1.15,"prebreeding_migration","03-08",8.286,NA,"Wetlands:  Freshwater Marsh",NA
"VA","Virginia","horlar","Horned Lark","Eremophila alpestris",0,0.01,0.03,0.02,"prebreeding_migration","02-01",0.09435,NA,"Grasslands:  Temperate","Tundra:  Arctic"
"VA","Virginia","houfin","House Finch","Haemorhous mexicanus",0.44,0.44,0.44,0.44,"resident","year round resident",NA,"21 of 49","Open Country:  Habitat Mosaic","Aridlands:  Desert Scrub"
"VA","Virginia","houspa","House Sparrow","Passer domesticus",0.01,0.01,0.01,0.01,"resident","year round resident",NA,"39 of 39","Open Country:  Developed/Disturbed",NA
"VA","Virginia","houwre","House Wren","Troglodytes aedon",0.09,0.07,0,0.06,"postbreeding_migration","09-27",0.2291,"29 of 42","Forests:  Generalist","Open Country:  Developed/Disturbed"
"VA","Virginia","indbun","Indigo Bunting","Passerina cyanea",3.51,2.7,0,2.69,"postbreeding_migration","09-20",3.821,"10 of 40","Forests:  Temperate Eastern",NA
"VA","Virginia","kenwar","Kentucky Warbler","Geothlypis formosa",1.1,0.02,0,0.78,"breeding","06-07",1.367,"15 of 26","Forests:  Temperate Eastern",NA
"VA","Virginia","killde","Killdeer","Charadrius vociferus",0.39,0.37,0.43,0.57,"prebreeding_migration","02-22",0.9435,"38 of 48","Open Country:  Habitat Mosaic","Wetlands:  Generalist"
"VA","Virginia","kinrai4","King Rail","Rallus elegans",0.78,0.2,0.19,0.83,"prebreeding_migration","05-10",1.458,"6 of 17","Wetlands:  Freshwater Marsh",NA
"VA","Virginia","laugul","Laughing Gull","Leucophaeus atricilla",1.98,4.02,0.06,1.05,"postbreeding_migration","09-27",10.35,"7 of 19","Coasts:  Beach and Estuary","Coasts:  Marine Waters"
"VA","Virginia","lbbgul","Lesser Black-backed Gull","Larus fuscus",0.01,0.05,0.04,0.02,"postbreeding_migration","09-27",0.1431,"5 of 5","Coasts:  Beach and Estuary","Coasts:  Marine Waters"
"VA","Virginia","leabit","Least Bittern","Ixobrychus exilis",0.1,0.01,0,0.1,"prebreeding_migration","05-17",0.1703,"21 of 35","Wetlands:  Freshwater Marsh",NA
"VA","Virginia","leafly","Least Flycatcher","Empidonax minimus",0.03,0.04,0,0.05,"prebreeding_migration","05-03",0.3266,"17 of 22","Forests:  Temperate Eastern","Forests:  Temperate Western"
